"1404-03-20 4acs@720/725/730/735-ES@Quant@"
"Solution Label","Batch Label","Customer Id","Customer Label","Type","Element","Flags","Soln Conc","Units","Corr Con","Units","Int","Internal Std","Date","Time","SD","RSD","IntSD","IntRSD","Coeff 1","Coeff 2","Coeff 3","Act Wgt","Act Vol","DF","NumReps","Replicates",
"1174-6","","","","Samp","Ni 231.604","",0.221255,"ppm",52.9318,"ppm",61.7112,"-","6/11/2025","22:54:02",0,0,"0","0",2.62822,267.036,0,0.209,50,1,1,61.7112,""
"1174-6","","","","Samp","P 213.618","",2.14044,"ppm",512.067,"ppm",97.8115,"-","6/11/2025","22:54:02",0,0,"0","0",2.84493,44.3678,0,0.209,50,1,1,97.8115,""
"1174-6","","","","Samp","P 214.914","",2.89917,"ppm",693.582,"ppm",25.8419,"-","6/11/2025","22:54:02",0,0,"0","0",0.178416,8.85201,0,0.209,50,1,1,25.8419,""
"1174-6","","","","Samp","Pb 220.353","",0.151548,"ppm",36.2555,"ppm",9.32263,"-","6/11/2025","22:54:02",0,0,"0","0",1.1415,53.9837,0,0.209,50,1,1,9.32263,""
"1174-6","","","","Samp","Pb 405.781","",0.153194,"ppm",36.6494,"ppm",25.4473,"-","6/11/2025","22:54:02",0,0,"0","0",-2.19762,180.456,0,0.209,50,1,1,25.4473,""
"1174-6","","","","Samp","S 180.669","",30.5043,"ppm",7297.68,"ppm",184.493,"-","6/11/2025","22:54:02",0,0,"0","0",0.356639,6.0364,0,0.209,50,1,1,184.493,""
"1174-6","","","","Samp","S 181.972","",29.3417,"ppm",7019.54,"ppm",263.477,"-","6/11/2025","22:54:02",0,0,"0","0",3.19207,8.87082,0,0.209,50,1,1,263.477,""
"1174-6","","","","Samp","Sb 206.834","",0.0394294,"ppm",9.43288,"ppm",4.61662,"-","6/11/2025","22:54:02",0,0,"0","0",3.17309,36.6105,0,0.209,50,1,1,4.61662,""
"1174-6","","","","Samp","Sb 217.582","",0.0604925,"ppm",14.4719,"ppm",4.4037,"-","6/11/2025","22:54:02",0,0,"0","0",2.37356,33.5602,0,0.209,50,1,1,4.4037,""
"1174-6","","","","Samp","Sc 357.253","",0.0725441,"ppm",17.3551,"ppm",6859.3,"-","6/11/2025","22:54:02",0,0,"0","0",3445.92,47052.4,0,0.209,50,1,1,6859.3,""
"1174-6","","","","Samp","Sc 361.383","",0.0425551,"ppm",10.1806,"ppm",1841.01,"-","6/11/2025","22:54:02",0,0,"0","0",-87.2733,45312.6,0,0.209,50,1,1,1841.01,""
"1174-6","","","","Samp","Sn 189.925","uv",-0.0376396,"ppm",-9.00468,"ppm",1.69304,"-","6/11/2025","22:54:02",0,0,"0","0",2.44978,20.1051,0,0.209,50,1,1,1.69304,"u"
"1174-6","","","","Samp","Sn 283.998","",0.220486,"ppm",52.7479,"ppm",21.5669,"-","6/11/2025","22:54:02",0,0,"0","0",-7.40639,131.406,0,0.209,50,1,1,21.5669,""
"1174-6","","","","Samp","Sr 407.771","",0.988615,"ppm",236.511,"ppm",428768,"-","6/11/2025","22:54:02",0,0,"0","0",3908.54,429752,0,0.209,50,1,1,428768,""
"1174-6","","","","Samp","Sr 421.552","",1.04372,"ppm",249.694,"ppm",216232,"-","6/11/2025","22:54:02",0,0,"0","0",1881.13,205372,0,0.209,50,1,1,216232,""
"1174-6","","","","Samp","Th 283.730","",0.115485,"ppm",27.628,"ppm",97.8294,"-","6/11/2025","22:54:02",0,0,"0","0",22.1171,655.603,0,0.209,50,1,1,97.8293,""
"1174-6","","","","Samp","Th 335.123","uv",-0.0854736,"ppm",-20.4482,"ppm",58.0681,"-","6/11/2025","22:54:02",0,0,"0","0",111.772,628.306,0,0.209,50,1,1,58.0681,"u"
"1174-6","","","","Samp","Th 401.913","",0.0738887,"ppm",17.6767,"ppm",113.094,"-","6/11/2025","22:54:02",0,0,"0","0",49.8817,855.503,0,0.209,50,1,1,113.094,""
"1174-6","","","","Samp","Ti 334.941","",12.5615,"ppm",3005.13,"ppm",308422,"-","6/11/2025","22:54:02",0,0,"0","0",67.4457,24547.7,0,0.209,50,1,1,308422,""
"1174-6","","","","Samp","Ti 337.280","",11.8011,"ppm",2823.24,"ppm",91727.9,"-","6/11/2025","22:54:02",0,0,"0","0",-114.412,7782.49,0,0.209,50,1,1,91727.9,""
"1174-6","","","","Samp","Tl 276.789","uv",-0.0597802,"ppm",-14.3015,"ppm",0.947632,"-","6/11/2025","22:54:02",0,0,"0","0",5.50909,76.3038,0,0.209,50,1,1,0.947632,"u"
"1174-6","","","","Samp","Tl 351.923","",0.0393355,"ppm",9.4104,"ppm",19.4763,"-","6/11/2025","22:54:02",0,0,"0","0",14.2279,133.428,0,0.209,50,1,1,19.4763,""
"1174-6","","","","Samp","U 385.957","",0.189712,"ppm",45.3857,"ppm",110.847,"-","6/11/2025","22:54:02",0,0,"0","0",10.2274,530.379,0,0.209,50,1,1,110.847,""
"1174-6","","","","Samp","U 409.013","",0.120391,"ppm",28.8016,"ppm",72.2813,"-","6/11/2025","22:54:02",0,0,"0","0",12.4198,497.226,0,0.209,50,1,1,72.2813,""
"1174-6","","","","Samp","V 309.310","",0.0397332,"ppm",9.50556,"ppm",32.4163,"-","6/11/2025","22:54:02",0,0,"0","0",-65.9118,2474.71,0,0.209,50,1,1,32.4163,""
"1174-6","","","","Samp","V 311.837","",0.316121,"ppm",75.627,"ppm",1170.89,"-","6/11/2025","22:54:02",0,0,"0","0",68.542,3487.1,0,0.209,50,1,1,1170.89,""
"1174-6","","","","Samp","Y 360.074","",0.0645426,"ppm",15.4408,"ppm",1865.53,"-","6/11/2025","22:54:02",0,0,"0","0",20.8953,28580.2,0,0.209,50,1,1,1865.53,""
"1174-6","","","","Samp","Y 371.029","",0.0631521,"ppm",15.1081,"ppm",1078.55,"-","6/11/2025","22:54:02",0,0,"0","0",0.183791,17075.8,0,0.209,50,1,1,1078.55,""
"1174-6","","","","Samp","Y 377.433","",0.0614852,"ppm",14.7094,"ppm",2235.25,"-","6/11/2025","22:54:02",0,0,"0","0",23.4955,35972.2,0,0.209,50,1,1,2235.25,""
"1174-6","","","","Samp","Yb 328.937","",0.00795414,"ppm",1.9029,"ppm",316.141,"-","6/11/2025","22:54:02",0,0,"0","0",43.1889,34315.7,0,0.209,50,1,1,316.141,""
"1174-6","","","","Samp","Yb 369.419","",0.0105373,"ppm",2.5209,"ppm",372.238,"-","6/11/2025","22:54:02",0,0,"0","0",60.0085,29630.8,0,0.209,50,1,1,372.239,""
"1174-6","","","","Samp","Zn 202.548","",0.254411,"ppm",60.8639,"ppm",120.926,"-","6/11/2025","22:54:02",0,0,"0","0",8.86397,440.476,0,0.209,50,1,1,120.926,""
"1174-6","","","","Samp","Zn 213.857","",0.282648,"ppm",67.6191,"ppm",307.973,"-","6/11/2025","22:54:02",0,0,"0","0",38.5835,953.092,0,0.209,50,1,1,307.973,""
"1174- 7 S","","","","Samp","Ag 328.068","",0.0110703,"ppm",2.71331,"ppm",75.1676,"-","6/11/2025","22:55:24",0,0,"0","0",20.9796,4894.89,0,0.204,50,1,1,75.1676,""
"1174- 7 S","","","","Samp","Ag 338.289","",0.0143987,"ppm",3.5291,"ppm",14.3236,"-","6/11/2025","22:55:24",0,0,"0","0",2.54073,818.325,0,0.204,50,1,1,14.3235,""
"1174- 7 S","","","","Samp","Al 308.215","",232.503,"ppm",56986,"ppm",66080.8,"-","6/11/2025","22:55:24",0,0,"0","0",162.919,283.514,0,0.204,50,1,1,66080.8,""
"1174- 7 S","","","","Samp","Al 396.152","",220.666,"ppm",54084.8,"ppm",410226,"-","6/11/2025","22:55:24",0,0,"0","0",128.57,1858.45,0,0.204,50,1,1,410226,""
"1174- 7 S","","","","Samp","As 188.980","",0.165531,"ppm",40.5714,"ppm",6.86591,"-","6/11/2025","22:55:24",0,0,"0","0",1.80046,30.6012,0,0.204,50,1,1,6.86591,""
"1174- 7 S","","","","Samp","As 234.984","uv",-0.427302,"ppm",-104.731,"ppm",13.8923,"-","6/11/2025","22:55:24",0,0,"0","0",23.9306,23.4923,0,0.204,50,1,1,13.8923,"u"
"1174- 7 S","","","","Samp","B 249.678","",0.184241,"ppm",45.157,"ppm",338.007,"-","6/11/2025","22:55:24",0,0,"0","0",87.899,1357.51,0,0.204,50,1,1,338.007,""
"1174- 7 S","","","","Samp","B 249.772","",0.298922,"ppm",73.2652,"ppm",1002.3,"-","6/11/2025","22:55:24",0,0,"0","0",189.35,2719.61,0,0.204,50,1,1,1002.3,""
"1174- 7 S","","","","Samp","Ba 455.403","",1.14517,"ppm",280.679,"ppm",209045,"-","6/11/2025","22:55:24",0,0,"0","0",5250.02,177961,0,0.204,50,1,1,209045,""
"1174- 7 S","","","","Samp","Ba 493.408","",1.17666,"ppm",288.398,"ppm",192038,"-","6/11/2025","22:55:24",0,0,"0","0",4445.74,159428,0,0.204,50,1,1,192038,""
"1174- 7 S","","","","Samp","Bi 223.061","",0.216085,"ppm",52.962,"ppm",1.23363,"-","6/11/2025","22:55:24",0,0,"0","0",-13.0105,65.919,0,0.204,50,1,1,1.23363,""
"1174- 7 S","","","","Samp","Bi 306.771","",0.186068,"ppm",45.6048,"ppm",534.82,"-","6/11/2025","22:55:24",0,0,"0","0",483.639,275.07,0,0.204,50,1,1,534.82,""
"1174- 7 S","","","","Samp","Ca 317.933","",265.605,"ppm",65099.2,"ppm",1.00279E6,"-","6/11/2025","22:55:24",0,0,"0","0",3553.72,3762.1,0,0.204,50,1,1,1.00279E6,""
"1174- 7 S","","","","Samp","Ca 396.847","o","-","ppm","-","ppm",3.25234E7,"-","6/11/2025","22:55:24",0,0,"0","0",23558.3,192150,0,0.204,50,1,1,3.25234E7,"o"
"1174- 7 S","","","","Samp","Ca 422.673","",296.245,"ppm",72609.1,"ppm",566880,"-","6/11/2025","22:55:24",0,0,"0","0",143.384,1913.07,0,0.204,50,1,1,566880,""
"1174- 7 S","","","","Samp","Cd 214.439","uv",-0.00881638,"ppm",-2.16088,"ppm",1.72569,"-","6/11/2025","22:55:24",0,0,"0","0",7.43569,647.659,0,0.204,50,1,1,1.72569,"u"
"1174- 7 S","","","","Samp","Cd 226.502","",0.000772613,"ppm",0.189366,"ppm",26.2677,"-","6/11/2025","22:55:24",0,0,"0","0",24.9057,1762.86,0,0.204,50,1,1,26.2677,""
"1174- 7 S","","","","Samp","Ce 418.659","",0.149345,"ppm",36.6043,"ppm",239.915,"-","6/11/2025","22:55:24",0,0,"0","0",-84.6989,2173.58,0,0.204,50,1,1,239.915,""
"1174- 7 S","","","","Samp","Ce 446.021","",0.156341,"ppm",38.3189,"ppm",310.715,"-","6/11/2025","22:55:24",0,0,"0","0",-86.5992,2541.32,0,0.204,50,1,1,310.715,""
"1174- 7 S","","","","Samp","Co 228.615","",0.0732286,"ppm",17.9482,"ppm",52.5431,"-","6/11/2025","22:55:24",0,0,"0","0",7.18828,619.36,0,0.204,50,1,1,52.5431,""
"1174- 7 S","","","","Samp","Co 230.786","",0.0430882,"ppm",10.5608,"ppm",30.6437,"-","6/11/2025","22:55:24",0,0,"0","0",10.3072,471.972,0,0.204,50,1,1,30.6436,""
"1174- 7 S","","","","Samp","Co 231.160","",0.0412448,"ppm",10.109,"ppm",19.8181,"-","6/11/2025","22:55:24",0,0,"0","0",7.01174,310.495,0,0.204,50,1,1,19.8181,""
"1174- 7 S","","","","Samp","Cr 267.716","",0.495568,"ppm",121.463,"ppm",1025.75,"-","6/11/2025","22:55:24",0,0,"0","0",30.047,2009.21,0,0.204,50,1,1,1025.75,""
"1174- 7 S","","","","Samp","Cr 283.563","",0.592192,"ppm",145.145,"ppm",2216,"-","6/11/2025","22:55:24",0,0,"0","0",74.1269,3616.86,0,0.204,50,1,1,2216,""
"1174- 7 S","","","","Samp","Cu 324.754","",0.087048,"ppm",21.3353,"ppm",478.467,"-","6/11/2025","22:55:24",0,0,"0","0",137.208,3920.35,0,0.204,50,1,1,478.467,""
"1174- 7 S","","","","Samp","Cu 327.395","",0.113994,"ppm",27.9398,"ppm",349.272,"-","6/11/2025","22:55:24",0,0,"0","0",38.4191,2726.91,0,0.204,50,1,1,349.272,""
"1174- 7 S","","","","Samp","Fe 238.204","",126.509,"ppm",31007,"ppm",87419.4,"-","6/11/2025","22:55:24",0,0,"0","0",226.412,689.225,0,0.204,50,1,1,87419.4,""
"1174- 7 S","","","","Samp","Fe 259.940","",125.707,"ppm",30810.5,"ppm",175546,"-","6/11/2025","22:55:24",0,0,"0","0",31.2842,1396.22,0,0.204,50,1,1,175546,""
"1174- 7 S","","","","Samp","Ga 287.423","",0.732089,"ppm",179.434,"ppm",233.005,"-","6/11/2025","22:55:24",0,0,"0","0",16.4713,295.775,0,0.204,50,1,1,233.005,""
"1174- 7 S","","","","Samp","Ga 417.204","",0.93443,"ppm",229.027,"ppm",979.258,"-","6/11/2025","22:55:24",0,0,"0","0",191.594,842.936,0,0.204,50,1,1,979.258,""
"1174- 7 S","","","","Samp","In 410.176","",0.287367,"ppm",70.433,"ppm",157.862,"-","6/11/2025","22:55:24",0,0,"0","0",62.7852,330.856,0,0.204,50,1,1,157.862,""
"1174- 7 S","","","","Samp","In 451.131","C",18.3857,"ppm",4506.3,"ppm",9038.38,"-","6/11/2025","22:55:24",0,0,"0","0",1516.05,409.14,0,0.204,50,1,1,9038.38,"C"
"1174- 7 S","","","","Samp","K 766.491","",72.1504,"ppm",17683.9,"ppm",57696.1,"-","6/11/2025","22:55:24",0,0,"0","0",485.519,792.935,0,0.204,50,1,1,57696,""
"1174- 7 S","","","","Samp","K 769.897","",72.4351,"ppm",17753.7,"ppm",54446.6,"-","6/11/2025","22:55:24",0,0,"0","0",10934.5,600.705,0,0.204,50,1,1,54446.6,""
"1174- 7 S","","","","Samp","La 333.749","",0.307757,"ppm",75.4305,"ppm",2011.97,"-","6/11/2025","22:55:24",0,0,"0","0",-10.2002,6570.67,0,0.204,50,1,1,2011.97,""
"1174- 7 S","","","","Samp","La 408.671","",0.0999348,"ppm",24.4938,"ppm",918.458,"-","6/11/2025","22:55:24",0,0,"0","0",-418.718,13380.5,0,0.204,50,1,1,918.458,""
"1174- 7 S","","","","Samp","Li 610.365","",0.183255,"ppm",44.9154,"ppm",6.93359,"-","6/11/2025","22:55:24",0,0,"0","0",-656.706,3621.41,0,0.204,50,1,1,6.93359,""
"1174- 7 S","","","","Samp","Li 670.783","",0.0802781,"ppm",19.676,"ppm",7083.08,"-","6/11/2025","22:55:24",0,0,"0","0",4046.32,37828.1,0,0.204,50,1,1,7083.08,""
"1174- 7 S","","","","Samp","Mg 279.553","",92.9533,"ppm",22782.7,"ppm",982274,"-","6/11/2025","22:55:24",0,0,"0","0",129091,9178.63,0,0.204,50,1,1,982274,""
"1174- 7 S","","","","Samp","Mg 280.270","",59.7735,"ppm",14650.4,"ppm",600355,"-","6/11/2025","22:55:24",0,0,"0","0",218.655,10040.2,0,0.204,50,1,1,600355,""
"1174- 7 S","","","","Samp","Mg 285.213","",67.2667,"ppm",16486.9,"ppm",229440,"-","6/11/2025","22:55:24",0,0,"0","0",114.299,3409.2,0,0.204,50,1,1,229440,""
"1174- 7 S","","","","Samp","Mn 257.610","",3.78723,"ppm",928.242,"ppm",49178.8,"-","6/11/2025","22:55:24",0,0,"0","0",254.995,12918.1,0,0.204,50,1,1,49178.8,""
"1174- 7 S","","","","Samp","Mn 259.372","",3.96328,"ppm",971.392,"ppm",30944.4,"-","6/11/2025","22:55:24",0,0,"0","0",76.009,7788.59,0,0.204,50,1,1,30944.4,""
"1174- 7 S","","","","Samp","Mo 281.615","",0.458145,"ppm",112.291,"ppm",437.909,"-","6/11/2025","22:55:24",0,0,"0","0",-112.86,1202.17,0,0.204,50,1,1,437.909,""
"1174- 7 S","","","","Samp","Mo 284.824","",0.0686728,"ppm",16.8316,"ppm",-13.7991,"-","6/11/2025","22:55:24",0,0,"0","0",-61.9364,700.966,0,0.204,50,1,1,-13.7991,""
"1174- 7 S","","","","Samp","Na 568.821","",43.5305,"ppm",10669.3,"ppm",1181.08,"-","6/11/2025","22:55:24",0,0,"0","0",41.2481,26.1846,0,0.204,50,1,1,1181.08,""
"1174- 7 S","","","","Samp","Na 588.995","",53.39,"ppm",13085.8,"ppm",472725,"-","6/11/2025","22:55:24",0,0,"0","0",20562.8,8469.04,0,0.204,50,1,1,472725,""
"1174- 7 S","","","","Samp","Na 589.592","",46.2303,"ppm",11331,"ppm",193430,"-","6/11/2025","22:55:24",0,0,"0","0",4808.56,4080.05,0,0.204,50,1,1,193430,""
"1174- 7 S","","","","Samp","Ni 230.299","",0.287025,"ppm",70.3492,"ppm",89.2296,"-","6/11/2025","22:55:24",0,0,"0","0",6.04384,289.821,0,0.204,50,1,1,89.2296,""
"1174- 7 S","","","","Samp","Ni 231.604","",0.288276,"ppm",70.656,"ppm",79.6083,"-","6/11/2025","22:55:24",0,0,"0","0",2.62822,267.036,0,0.204,50,1,1,79.6082,""
"1174- 7 S","","","","Samp","P 213.618","",2.46185,"ppm",603.395,"ppm",112.072,"-","6/11/2025","22:55:24",0,0,"0","0",2.84493,44.3678,0,0.204,50,1,1,112.072,""
"1174- 7 S","","","","Samp","P 214.914","",3.26087,"ppm",799.234,"ppm",29.0437,"-","6/11/2025","22:55:24",0,0,"0","0",0.178416,8.85201,0,0.204,50,1,1,29.0437,""
"1174- 7 S","","","","Samp","Pb 220.353","",0.0922594,"ppm",22.6126,"ppm",6.12201,"-","6/11/2025","22:55:24",0,0,"0","0",1.1415,53.9837,0,0.204,50,1,1,6.12201,""
"1174- 7 S","","","","Samp","Pb 405.781","",0.199334,"ppm",48.8564,"ppm",33.7734,"-","6/11/2025","22:55:24",0,0,"0","0",-2.19762,180.456,0,0.204,50,1,1,33.7734,""
"1174- 7 S","","","","Samp","S 180.669","",29.9347,"ppm",7336.95,"ppm",181.055,"-","6/11/2025","22:55:24",0,0,"0","0",0.356639,6.0364,0,0.204,50,1,1,181.055,""
"1174- 7 S","","","","Samp","S 181.972","",27.9225,"ppm",6843.76,"ppm",250.888,"-","6/11/2025","22:55:24",0,0,"0","0",3.19207,8.87082,0,0.204,50,1,1,250.888,""
"1174- 7 S","","","","Samp","Sb 206.834","uv",-0.0266443,"ppm",-6.53046,"ppm",2.19763,"-","6/11/2025","22:55:24",0,0,"0","0",3.17309,36.6105,0,0.204,50,1,1,2.19763,"u"
"1174- 7 S","","","","Samp","Sb 217.582","",0.0632105,"ppm",15.4928,"ppm",4.49492,"-","6/11/2025","22:55:24",0,0,"0","0",2.37356,33.5602,0,0.204,50,1,1,4.49492,""
"1174- 7 S","","","","Samp","Sc 357.253","",0.0756088,"ppm",18.5316,"ppm",7003.5,"-","6/11/2025","22:55:24",0,0,"0","0",3445.92,47052.4,0,0.204,50,1,1,7003.5,""
"1174- 7 S","","","","Samp","Sc 361.383","",0.0446671,"ppm",10.9478,"ppm",1936.71,"-","6/11/2025","22:55:24",0,0,"0","0",-87.2733,45312.6,0,0.204,50,1,1,1936.71,""
"1174- 7 S","","","","Samp","Sn 189.925","",0.0946273,"ppm",23.193,"ppm",4.35227,"-","6/11/2025","22:55:24",0,0,"0","0",2.44978,20.1051,0,0.204,50,1,1,4.35227,""
"1174- 7 S","","","","Samp","Sn 283.998","",0.345667,"ppm",84.7222,"ppm",38.0164,"-","6/11/2025","22:55:24",0,0,"0","0",-7.40639,131.406,0,0.204,50,1,1,38.0164,""
"1174- 7 S","","","","Samp","Sr 407.771","",1.40391,"ppm",344.095,"ppm",607242,"-","6/11/2025","22:55:24",0,0,"0","0",3908.54,429752,0,0.204,50,1,1,607242,""
"1174- 7 S","","","","Samp","Sr 421.552","",1.5175,"ppm",371.936,"ppm",313532,"-","6/11/2025","22:55:24",0,0,"0","0",1881.13,205372,0,0.204,50,1,1,313532,""
"1174- 7 S","","","","Samp","Th 283.730","",0.0709926,"ppm",17.4001,"ppm",68.66,"-","6/11/2025","22:55:24",0,0,"0","0",22.1171,655.603,0,0.204,50,1,1,68.66,""
"1174- 7 S","","","","Samp","Th 335.123","",0.0514836,"ppm",12.6185,"ppm",144.119,"-","6/11/2025","22:55:24",0,0,"0","0",111.772,628.306,0,0.204,50,1,1,144.119,""
"1174- 7 S","","","","Samp","Th 401.913","",0.0677919,"ppm",16.6157,"ppm",107.878,"-","6/11/2025","22:55:24",0,0,"0","0",49.8817,855.503,0,0.204,50,1,1,107.878,""
"1174- 7 S","","","","Samp","Ti 334.941","",11.7383,"ppm",2877.02,"ppm",288214,"-","6/11/2025","22:55:24",0,0,"0","0",67.4457,24547.7,0,0.204,50,1,1,288214,""
"1174- 7 S","","","","Samp","Ti 337.280","",11.4518,"ppm",2806.83,"ppm",89009.5,"-","6/11/2025","22:55:24",0,0,"0","0",-114.412,7782.49,0,0.204,50,1,1,89009.5,""
"1174- 7 S","","","","Samp","Tl 276.789","uv",-0.0104858,"ppm",-2.57005,"ppm",4.70898,"-","6/11/2025","22:55:24",0,0,"0","0",5.50909,76.3038,0,0.204,50,1,1,4.70898,"u"
"1174- 7 S","","","","Samp","Tl 351.923","",0.0721175,"ppm",17.6759,"ppm",23.8503,"-","6/11/2025","22:55:24",0,0,"0","0",14.2279,133.428,0,0.204,50,1,1,23.8503,""
"1174- 7 S","","","","Samp","U 385.957","",0.267807,"ppm",65.639,"ppm",152.267,"-","6/11/2025","22:55:24",0,0,"0","0",10.2274,530.379,0,0.204,50,1,1,152.267,""
"1174- 7 S","","","","Samp","U 409.013","",0.101545,"ppm",24.8885,"ppm",62.9106,"-","6/11/2025","22:55:24",0,0,"0","0",12.4198,497.226,0,0.204,50,1,1,62.9106,""
"1174- 7 S","","","","Samp","V 309.310","",0.0281921,"ppm",6.90982,"ppm",3.85523,"-","6/11/2025","22:55:24",0,0,"0","0",-65.9118,2474.71,0,0.204,50,1,1,3.85522,""
"1174- 7 S","","","","Samp","V 311.837","",0.337154,"ppm",82.6358,"ppm",1244.23,"-","6/11/2025","22:55:24",0,0,"0","0",68.542,3487.1,0,0.204,50,1,1,1244.23,""
"1174- 7 S","","","","Samp","Y 360.074","",0.0624631,"ppm",15.3096,"ppm",1806.1,"-","6/11/2025","22:55:24",0,0,"0","0",20.8953,28580.2,0,0.204,50,1,1,1806.1,""
"1174- 7 S","","","","Samp","Y 371.029","",0.0606779,"ppm",14.872,"ppm",1036.31,"-","6/11/2025","22:55:24",0,0,"0","0",0.183791,17075.8,0,0.204,50,1,1,1036.3,""
"1174- 7 S","","","","Samp","Y 377.433","",0.0595639,"ppm",14.599,"ppm",2166.14,"-","6/11/2025","22:55:24",0,0,"0","0",23.4955,35972.2,0,0.204,50,1,1,2166.14,""
"1174- 7 S","","","","Samp","Yb 328.937","",0.00828492,"ppm",2.03062,"ppm",327.492,"-","6/11/2025","22:55:24",0,0,"0","0",43.1889,34315.7,0,0.204,50,1,1,327.492,""
"1174- 7 S","","","","Samp","Yb 369.419","",0.0103373,"ppm",2.53366,"ppm",366.312,"-","6/11/2025","22:55:24",0,0,"0","0",60.0085,29630.8,0,0.204,50,1,1,366.312,""
"1174- 7 S","","","","Samp","Zn 202.548","",0.226428,"ppm",55.4971,"ppm",108.6,"-","6/11/2025","22:55:24",0,0,"0","0",8.86397,440.476,0,0.204,50,1,1,108.6,""
"1174- 7 S","","","","Samp","Zn 213.857","",0.253931,"ppm",62.2381,"ppm",280.603,"-","6/11/2025","22:55:24",0,0,"0","0",38.5835,953.092,0,0.204,50,1,1,280.603,""
"1174-8 S","","","","Samp","Ag 328.068","",0.00902011,"ppm",2.20003,"ppm",65.1321,"-","6/11/2025","22:56:45",0,0,"0","0",20.9796,4894.89,0,0.205,50,1,1,65.1321,""
"1174-8 S","","","","Samp","Ag 338.289","",0.0082633,"ppm",2.01544,"ppm",9.3028,"-","6/11/2025","22:56:45",0,0,"0","0",2.54073,818.325,0,0.205,50,1,1,9.3028,""
"1174-8 S","","","","Samp","Al 308.215","",238.195,"ppm",58096.3,"ppm",67694.5,"-","6/11/2025","22:56:45",0,0,"0","0",162.919,283.514,0,0.205,50,1,1,67694.5,""
"1174-8 S","","","","Samp","Al 396.152","",225.862,"ppm",55088.3,"ppm",419882,"-","6/11/2025","22:56:45",0,0,"0","0",128.57,1858.45,0,0.205,50,1,1,419882,""
"1174-8 S","","","","Samp","As 188.980","",0.10987,"ppm",26.7977,"ppm",5.16262,"-","6/11/2025","22:56:45",0,0,"0","0",1.80046,30.6012,0,0.205,50,1,1,5.16262,""
"1174-8 S","","","","Samp","As 234.984","uv",-0.276837,"ppm",-67.5213,"ppm",17.427,"-","6/11/2025","22:56:45",0,0,"0","0",23.9306,23.4923,0,0.205,50,1,1,17.427,"u"
"1174-8 S","","","","Samp","B 249.678","",0.199227,"ppm",48.592,"ppm",358.352,"-","6/11/2025","22:56:45",0,0,"0","0",87.899,1357.51,0,0.205,50,1,1,358.352,""
"1174-8 S","","","","Samp","B 249.772","",0.317356,"ppm",77.4038,"ppm",1052.44,"-","6/11/2025","22:56:45",0,0,"0","0",189.35,2719.61,0,0.205,50,1,1,1052.44,""
"1174-8 S","","","","Samp","Ba 455.403","",1.52429,"ppm",371.777,"ppm",276513,"-","6/11/2025","22:56:45",0,0,"0","0",5250.02,177961,0,0.205,50,1,1,276513,""
"1174-8 S","","","","Samp","Ba 493.408","",1.56066,"ppm",380.649,"ppm",253258,"-","6/11/2025","22:56:45",0,0,"0","0",4445.74,159428,0,0.205,50,1,1,253258,""
"1174-8 S","","","","Samp","Bi 223.061","",0.217481,"ppm",53.0442,"ppm",1.32567,"-","6/11/2025","22:56:45",0,0,"0","0",-13.0105,65.919,0,0.205,50,1,1,1.32567,""
"1174-8 S","","","","Samp","Bi 306.771","",0.195956,"ppm",47.7942,"ppm",537.54,"-","6/11/2025","22:56:45",0,0,"0","0",483.639,275.07,0,0.205,50,1,1,537.54,""
"1174-8 S","","","","Samp","Ca 317.933","",240.052,"ppm",58549.2,"ppm",906653,"-","6/11/2025","22:56:45",0,0,"0","0",3553.72,3762.1,0,0.205,50,1,1,906653,""
"1174-8 S","","","","Samp","Ca 396.847","o","-","ppm","-","ppm",3.13396E7,"-","6/11/2025","22:56:45",0,0,"0","0",23558.3,192150,0,0.205,50,1,1,3.13396E7,"o"
"1174-8 S","","","","Samp","Ca 422.673","",270.973,"ppm",66090.9,"ppm",518532,"-","6/11/2025","22:56:45",0,0,"0","0",143.384,1913.07,0,0.205,50,1,1,518532,""
"1174-8 S","","","","Samp","Cd 214.439","uv",-0.00795912,"ppm",-1.94125,"ppm",2.2809,"-","6/11/2025","22:56:45",0,0,"0","0",7.43569,647.659,0,0.205,50,1,1,2.2809,"u"
"1174-8 S","","","","Samp","Cd 226.502","uv",-0.00250505,"ppm",-0.610988,"ppm",20.4897,"-","6/11/2025","22:56:45",0,0,"0","0",24.9057,1762.86,0,0.205,50,1,1,20.4897,"u"
"1174-8 S","","","","Samp","Ce 418.659","",0.158751,"ppm",38.7198,"ppm",260.359,"-","6/11/2025","22:56:45",0,0,"0","0",-84.6989,2173.58,0,0.205,50,1,1,260.359,""
"1174-8 S","","","","Samp","Ce 446.021","",0.200669,"ppm",48.9436,"ppm",423.365,"-","6/11/2025","22:56:45",0,0,"0","0",-86.5992,2541.32,0,0.205,50,1,1,423.365,""
"1174-8 S","","","","Samp","Co 228.615","",0.0477198,"ppm",11.639,"ppm",36.744,"-","6/11/2025","22:56:45",0,0,"0","0",7.18828,619.36,0,0.205,50,1,1,36.744,""
"1174-8 S","","","","Samp","Co 230.786","",0.0474696,"ppm",11.578,"ppm",32.7116,"-","6/11/2025","22:56:45",0,0,"0","0",10.3072,471.972,0,0.205,50,1,1,32.7115,""
